,ID,Cluster
1663,766194148,0
1664,766194149,1
1665,766194150,2
1666,766194151,1
1667,766194152,0
1668,766194153,0
1669,766194154,1
1670,766194155,2
1671,766194156,2
1672,766194157,0
1673,766194158,0
1674,766194159,2
1675,766194160,2
1676,766194161,2
1677,766194162,0
1678,766194163,1
1679,766194164,1
1680,766194165,1
1681,766194166,1
1682,766194167,0
1683,766194168,0
1684,766194169,2
1685,766194170,0
1686,766194171,0
1687,766194172,1
1688,766194173,1
1689,766194174,2
1690,766194175,2
1691,766194176,1
1692,766194177,0
1693,766194178,2
1694,766194179,2
1695,766194180,0
1696,766194181,0
1697,766194182,2
1698,766194183,2
1699,766194184,0
1700,766194185,0
1701,766194186,1
1702,766194187,2
1703,766194188,0
1704,766194189,2
1705,766194190,1
1706,766194191,2
1707,766194192,2
1708,766194193,0
1709,766194194,2
1710,766194195,0
1711,766194196,1
1712,766194197,1
1713,766194198,0
1714,766194199,0
1715,766194200,0
1716,766194201,0
1717,766194202,1
1718,766194203,0
1719,766194204,0
1720,766194205,0
1721,766194206,2
1722,766194207,0
1723,766194208,0
1724,766194209,2
1725,766194210,0
1726,766194211,0
1727,766194212,2
1728,766194213,0
1729,766194214,1
1730,766194215,0
1731,766194216,1
1732,766194217,0
1733,766194218,0
1734,766194219,2
1735,766194220,0
1736,766194221,0
1737,766194222,2
1738,766194223,0
1739,766194224,2
1740,766194225,0
1741,766194226,0
1742,766194227,0
1743,766194228,1
1744,766194229,1
1745,766194230,1
1746,766194231,2
1747,766194232,2
1748,766194233,2
1749,766194234,2
1750,766194235,0
1751,766194236,1
1752,766194237,1
1753,766194238,1
1754,766194239,0
1755,766194240,2
1756,766194241,1
1757,766194242,0
1758,766194243,2
1759,766194244,0
1760,766194245,2
1761,766194246,0
1762,766194247,0
1763,766194248,0
1764,766194249,0
1765,766194250,1
1766,766194251,2
1767,766194252,0
1768,766194253,2
1769,766194254,2
1770,766194255,0
1771,766194256,0
1772,766194257,2
1773,766194258,0
1774,766194259,0
1775,766194260,1
1776,766194261,2
1777,766194262,1
1778,766194263,0
1779,766194264,2
1780,766194265,2
1781,766194266,0
1782,766194267,1
1783,766194268,1
1784,766194269,0
1785,766194270,2
1786,766194271,1
1787,766194272,2
1788,766194273,1
1789,766194274,1
1790,766194275,0
1791,766194276,0
1792,766194277,0
1793,766194278,0
1794,766194279,2
1795,766194280,2
1796,766194281,0
1797,766194282,1
1798,766194283,0
1799,766194284,0
1800,766194285,0
1801,766194286,1
1802,766194287,0
1803,766194288,2
1804,766194289,2
1805,766194290,1
1806,766194291,0
1807,766194292,0
1808,766194293,1
1809,766194294,1
1810,766194295,0
1811,766194296,1
1812,766194297,2
1813,766194298,1
1814,766194299,2
1815,766194300,1
1816,766194301,2
1817,766194302,0
1818,766194303,0
1819,766194304,1
1820,766194305,0
1821,766194306,0
1822,766194307,0
1823,766194308,0
1824,766194309,0
1825,766194310,2
1826,766194311,1
1827,766194312,0
1828,766194313,2
1829,766194314,2
1830,766194315,0
1831,766194316,1
1832,766194317,1
1833,766194318,2
1834,766194319,0
1835,766194320,0
1836,766194321,2
1837,766194322,1
1838,766194323,1
1839,766194324,2
1840,766194325,0
1841,766194326,0
1842,766194327,2
1843,766194328,1
1844,766194329,0
1845,766194330,0
1846,766194331,2
1847,766194332,1
1848,766194333,0
1849,766194334,0
1850,766194335,0
1851,766194336,0
1852,766194337,0
1853,766194338,1
1854,766194339,2
1855,766194340,0
1856,766194341,0
1857,766194342,0
1858,766194343,0
1859,766194344,2
1860,766194345,0
1861,766194346,0
1862,766194347,1
1863,766194348,1
1864,766194349,1
1865,766194350,0
1866,766194351,0
1867,766194352,2
1868,766194353,2
1869,766194354,2
1870,766194355,0
1871,766194356,0
1872,766194357,1
1873,766194358,0
1874,766194359,0
1875,766194360,1
1876,766194361,1
1877,766194362,1
1878,766194363,0
1879,766194364,1
1880,766194365,0
1881,766194366,2
1882,766194367,1
1883,766194368,2
1884,766194369,0
1885,766194370,2
1886,766194371,0
1887,766194372,2
1888,766194373,1
1889,766194374,1
1890,766194375,0
1891,766194376,2
1892,766194377,0
1893,766194378,0
1894,766194379,1
1895,766194380,2
1896,766194381,2
1897,766194382,0
1898,766194383,0
1899,766194384,0
1900,766194386,1
1901,766194387,0
1902,766194388,0
1903,766194389,0
1904,766194390,0
1905,766194391,0
1906,766194392,2
1907,766194393,2
1908,766194394,1
1909,766194395,0
1910,766194396,1
1911,766194397,0
1912,766194398,2
1913,766194399,1
1914,766194400,1
1915,766194401,1
1916,766194402,1
1917,766194403,1
1918,766194404,0
1919,766194405,1
1920,766194406,0
1921,766194407,2
1922,766194408,2
1923,766194409,0
1924,766194410,0
1925,766194411,1
1926,766194412,0
1927,766194413,0
1928,766194414,0
1929,766194415,0
1930,766194416,1
1931,766194417,2
1932,766194418,0
1933,766194419,1
1934,766194420,2
1935,766194421,2
1936,766194422,2
1937,766194423,0
1938,766194424,1
1939,766194425,0
1940,766194426,1
1941,766194427,0
1942,766194428,2
1943,766194429,0
1944,766194430,0
1945,766194431,0
1946,766194432,2
1947,766194433,0
1948,766194434,0
1949,766194435,1
1950,766194436,2
1951,766194437,0
1952,766194438,0
1953,766194439,0
1954,766194440,1
1955,766194441,0
1956,766194442,0
1957,766194443,0
1958,766194444,2
1959,766194445,0
1960,766194446,1
1961,766194447,1
1962,766194448,2
1963,766194449,0
1964,766194450,0
1965,766194451,0
1966,766194452,0
1967,766194453,2
1968,766194454,2
1969,766194455,0
1970,766194456,0
1971,766194457,2
1972,766194458,0
1973,766194459,1
1974,766194460,0
1975,766194461,2
1976,766194462,2
1977,766194463,0
1978,766194464,2
1979,766194465,1
1980,766194466,0
1981,766194467,1
1982,766194468,0
1983,766194469,2
1984,766194470,1
1985,766194471,0
1986,766194472,0
1987,766194473,0
1988,766194474,0
1989,766194475,1
1990,766194476,0
1991,766194477,2
1992,766194478,0
1993,766194479,1
1994,766194480,1
1995,766194481,0
1996,766194482,2
1997,766194483,0
1998,766194484,0
1999,766194485,0
2000,766194486,0
2001,766194487,1
2002,766194488,0
2003,766194489,2
2004,766194490,1
2005,766194491,0
2006,766194492,0
2007,766194493,2
2008,766194494,0
2009,766194495,2
2010,766194496,1
2011,766194497,1
2012,766194498,2
2013,766194499,0
2014,766194500,1
2015,766194501,0
2016,766194502,0
2017,766194503,0
2018,766194504,1
2019,766194505,2
2020,766194506,0
2021,766194507,0
2022,766194508,2
2023,766194509,2
2024,766194510,0
2025,766194511,1
2026,766194512,2
2027,766194513,0
2028,766194514,0
2029,766194515,0
2030,766194516,0
2031,766194517,1
2032,766194518,1
2033,766194519,0
2034,766194520,2
2035,766194521,0
2036,766194522,0
2037,766194523,0
2038,766194524,2
2039,766194525,0
2040,766194526,0
2041,766194527,1
2042,766194528,1
2043,766194529,2
2044,766194530,1
2045,766194531,0
2046,766194532,1
2047,766194533,1
2048,766194534,1
2049,766194535,0
2050,766194536,1
2051,766194537,1
2052,766194538,0
2053,766194539,0
2054,766194540,0
2055,766194541,0
2056,766194542,2
2057,766194543,0
2058,766194544,0
2059,766194545,0
2060,766194546,2
2061,766194547,2
2062,766194548,2
2063,766194549,1
2064,766194550,2
2065,766194551,2
2066,766194552,0
2067,766194553,0
2068,766194554,2
2069,766194555,0
2070,766194556,0
2071,766194557,0
2072,766194558,1
2073,766194559,0
2074,766194560,0
2075,766194561,0
2076,766194562,2
2077,766194563,0
2078,766194564,0
2079,766194565,0
2080,766194566,0
2081,766194567,1
2082,766194568,2
2083,766194569,0
2084,766194570,2
2085,766194571,2
2086,766194572,0
2087,766194573,1
2088,766194574,1
2089,766194575,2
2090,766194576,2
2091,766194577,0
2092,766194578,1
2093,766194579,2
2094,766194580,1
2095,766194581,0
2096,766194582,2
2097,766194583,0
2098,766194584,0
2099,766194585,0
2100,766194586,1
2101,766194587,2
2102,766194588,2
2103,766194589,2
2104,766194590,0
2105,766194591,2
2106,766194592,2
2107,766194593,1
2108,766194594,2
2109,766194595,0
2110,766194596,0
2111,766194597,0
2112,766194598,1
2113,766194599,2
2114,766194600,0
2115,766194601,2
2116,766194602,2
2117,766194603,0
2118,766194604,0
2119,766194605,0
2120,766194606,1
2121,766194607,1
2122,766194608,2
2123,766194609,1
2124,766194610,0
2125,766194611,2
2126,766194612,2
2127,766194613,1
2128,766194614,1
2129,766194615,1
2130,766194616,2
2131,766194617,1
2132,766194618,0
2133,766194619,0
2134,766194620,0
2135,766194621,1
2136,766194622,2
2137,766194623,0
2138,766194624,1
2139,766194625,0
2140,766194626,0
2141,766194627,0
2142,766194628,0
2143,766194629,0
2144,766194630,0
2145,766194631,1
2146,766194632,0
2147,766194633,1
2148,766194634,1
2149,766194635,0
2150,766194636,0
2151,766194637,0
2152,766194638,2
2153,766194639,0
2154,766194640,0
2155,766194641,0
2156,766194642,2
2157,766194643,0
2158,766194644,1
2159,766194645,0
2160,766194646,1
2161,766194647,1
2162,766194648,0
2163,766194649,1
2164,766194650,2
2165,766194651,0
2166,766194652,0
2167,766194653,2
2168,766194654,0
2169,766194655,0
2170,766194656,0
2171,766194657,2
2172,766194658,1
2173,766194659,1
2174,766194660,0
2175,766194661,0
2176,766194662,0
2177,766194663,2
2178,766194664,1
2179,766194665,1
2180,766194666,1
2181,766194667,2
2182,766194668,2
2183,766194669,2
2184,766194670,2
2185,766194671,1
2186,766194672,1
2187,766194673,0
2188,766194674,0
2189,766194675,0
2190,766194676,1
2191,766194677,0
2192,766194678,0
2193,766194679,2
2194,766194680,2
2195,766194681,1
2196,766194682,0
2197,766194683,1
2198,766194684,2
2199,766194685,2
2200,766194686,0
2201,766194687,0
2202,766194688,0
2203,766194689,1
2204,766194690,2
2205,766194691,0
2206,766194692,0
2207,766194693,0
2208,766194694,1
2209,766194695,1
2210,766194696,2
2211,766194697,1
2212,766194698,0
2213,766194699,2
2214,766194700,1
2215,766194701,0
2216,766194702,1
2217,766194703,0
2218,766194704,0
2219,766194705,0
2220,766194706,0
2221,766194707,0
2222,766194708,2
2223,766194709,2
2224,766194710,2
2225,766194711,2
2226,766194712,0
2227,766194713,1
2228,766194714,0
2229,766194715,0
2230,766194716,2
2231,766194717,2
2232,766194718,0
2233,766194719,2
2234,766194720,1
2235,766194721,2
2236,766194722,2
2237,766194723,0
2238,766194724,1
2239,766194725,0
2240,766194726,0
2241,766194727,0
2242,766194728,0
2243,766194729,0
2244,766194730,1
2245,766194731,2
2246,766194732,2
2247,766194733,2
2248,766194734,0
2249,766194735,2
2250,766194736,0
2251,766194737,0
2252,766194738,2
2253,766194739,0
2254,766194740,0
2255,766194741,1
2256,766194742,0
2257,766194743,0
2258,766194744,1
2259,766194745,0
2260,766194746,1
2261,766194747,1
2262,766194748,0
2263,766194749,2
2264,766194750,1
2265,766194751,2
2266,766194752,0
2267,766194753,1
2268,766194754,0
2269,766194755,0
2270,766194756,2
2271,766194757,2
2272,766194758,1
2273,766194759,0
2274,766194760,2
2275,766194761,2
2276,766194762,1
2277,766194763,2
2278,766194764,1
2279,766194765,2
2280,766194766,2
2281,766194767,2
2282,766194768,1
2283,766194769,2
2284,766194770,0
2285,766194771,0
2286,766194772,0
2287,766194773,1
2288,766194774,2
2289,766194775,1
2290,766194776,0
2291,766194777,2
2292,766194778,0
2293,766194779,0
2294,766194780,0
2295,766194781,1
2296,766194782,0
2297,766194783,0
2298,766194784,0
2299,766194785,2
2300,766194786,0
2301,766194787,2
2302,766194788,0
2303,766194789,2
2304,766194790,1
2305,766194791,0
2306,766194792,2
2307,766194793,1
2308,766194794,0
2309,766194795,1
2310,766194796,2
2311,766194797,0
2312,766194798,2
2313,766194799,0
2314,766194800,1
2315,766194801,0
2316,766194802,1
2317,766194803,2
2318,766194804,0
2319,766194805,2
2320,766194806,0
2321,766194807,2
2322,766194808,2
2323,766194809,0
2324,766194810,2
2325,766194811,1
2326,766194812,0
2327,766194813,1
2328,766194814,1
2329,766194815,2
2330,766194816,0
2331,766194817,0
2332,766194818,0
2333,766194819,0
2334,766194820,1
2335,766194821,2
2336,766194822,2
2337,766194823,2
2338,766194824,0
2339,766194825,0
2340,766194826,1
2341,766194827,0
2342,766194828,0
2343,766194829,2
2344,766194830,0
2345,766194831,0
2346,766194832,0
2347,766194833,0
2348,766194834,2
2349,766194835,0
2350,766194836,2
2351,766194837,1
2352,766194838,0
2353,766194839,0
2354,766194840,0
2355,766194841,0
2356,766194842,2
2357,766194843,2
2358,766194844,1
2359,766194845,0
2360,766194846,2
2361,766194847,1
2362,766194848,0
2363,766194849,0
2364,766194850,0
2365,766194851,2
2366,766194852,1
2367,766194853,1
2368,766194854,0
2369,766194855,2
2370,766194856,1
2371,766194857,2
2372,766194858,1
2373,766194859,2
2374,766194860,0
2375,766194861,2
2376,766194862,1
2377,766194863,1
2378,766194864,2
2379,766194865,2
2380,766194866,1
2381,766194867,2
2382,766194868,1
2383,766194869,1
2384,766194870,0
2385,766194871,2
2386,766194872,0
2387,766194873,2
2388,766194874,1
2389,766194875,2
2390,766194876,1
2391,766194877,1
2392,766194878,2
2393,766194879,1
2394,766194880,1
2395,766194881,0
2396,766194882,0
2397,766194883,0
2398,766194884,0
2399,766194885,0
2400,766194886,0
2401,766194887,1
2402,766194888,0
2403,766194889,2
2404,766194890,2
2405,766194891,0
2406,766194892,2
2407,766194893,1
2408,766194894,0
2409,766194895,0
2410,766194896,0
2411,766194897,2
2412,766194898,0
2413,766194899,1
2414,766194900,0
2415,766194901,0
2416,766194902,2
2417,766194903,1
2418,766194904,2
2419,766194905,1
2420,766194906,2
2421,766194907,1
2422,766194908,2
2423,766194909,2
2424,766194910,1
2425,766194911,2
2426,766194912,0
2427,766194913,2
2428,766194914,0
2429,766194915,1
2430,766194916,1
2431,766194917,1
2432,766194918,1
2433,766194919,0
2434,766194920,0
2435,766194921,0
2436,766194922,0
2437,766194923,1
2438,766194924,1
2439,766194925,1
2440,766194926,2
2441,766194927,0
2442,766194928,0
2443,766194929,0
2444,766194930,2
2445,766194931,1
2446,766194932,0
2447,766194933,0
2448,766194934,2
2449,766194935,0
2450,766194936,2
2451,766194937,1
2452,766194938,1
2453,766194939,0
2454,766194940,1
2455,766194941,0
2456,766194942,0
2457,766194943,0
2458,766194944,2
2459,766194945,1
2460,766194946,1
2461,766194947,0
2462,766194948,1
2463,766194949,0
2464,766194950,0
2465,766194951,0
2466,766194952,0
2467,766194953,2
2468,766194954,2
2469,766194955,0
2470,766194956,0
2471,766194957,2
2472,766194958,0
2473,766194959,2
2474,766194960,0
2475,766194961,0
2476,766194962,0
2477,766194963,0
2478,766194964,1
2479,766194965,0
2480,766194966,0
2481,766194967,0
2482,766194968,1
2483,766194969,0
2484,766194970,0
2485,766194971,0
2486,766194972,2
2487,766194973,2
2488,766194974,1
2489,766194975,2
2490,766194976,0
2491,766194977,0
2492,766194978,0
2493,766194979,1
2494,766194980,0
2495,766194981,2
2496,766194982,0
2497,766194983,0
2498,766194984,0
2499,766194985,0
2500,766194986,1
2501,766194987,1
2502,766194988,2
2503,766194989,1
2504,766194990,0
2505,766194991,1
2506,766194992,1
2507,766194993,1
2508,766194994,2
2509,766194995,1
2510,766194996,2
2511,766194997,1
2512,766194998,1
2513,766194999,1
2514,766195000,1
2515,766195001,1
2516,766195002,1
2517,766195003,1
2518,766195004,1
2519,766195005,2
2520,766195006,0
2521,766195007,2
2522,766195008,1
2523,766195009,1
2524,766195010,1
2525,766195011,1
2526,766195012,1
2527,766195013,1
2528,766195014,1
2529,766195015,1
2530,766195016,1
2531,766195017,1
2532,766195018,1
2533,766195019,1
2534,766195020,0
2535,766195021,1
2536,766195022,1
2537,766195023,1
2538,766195024,1
2539,766195025,1
2540,766195026,1
2541,766195027,1
2542,766195028,0
2543,766195029,1
2544,766195030,1
2545,766195031,1
2546,766195032,2
2547,766195033,1
2548,766195034,2
2549,766195035,2
2550,766195036,1
2551,766195037,1
2552,766195038,2
2553,766195039,2
2554,766195040,2
2555,766195041,2
2556,766195042,1
2557,766195043,2
2558,766195044,1
2559,766195045,1
2560,766195046,1
2561,766195047,1
2562,766195048,2
2563,766195049,2
2564,766195050,1
2565,766195051,1
2566,766195052,2
2567,766195053,1
2568,766195054,0
2569,766195055,1
2570,766195056,1
2571,766195057,1
2572,766195058,1
2573,766195059,1
2574,766195060,1
2575,766195061,2
2576,766195062,2
2577,766195063,1
2578,766195064,2
2579,766195065,2
2580,766195066,1
2581,766195067,2
2582,766195068,1
2583,766195069,2
2584,766195070,1
2585,766195071,0
2586,766195072,1
2587,766195073,1
2588,766195074,2
2589,766195075,1
2590,766195076,2
2591,766195077,0
2592,766195078,1
2593,766195079,1
2594,766195080,1
2595,766195081,1
2596,766195082,1
2597,766195083,1
2598,766195084,1
2599,766195085,1
2600,766195086,1
2601,766195087,1
2602,766195088,0
2603,766195089,1
2604,766195090,0
2605,766195091,0
2606,766195092,1
2607,766195093,0
2608,766195094,2
2609,766195095,1
2610,766195096,2
2611,766195097,0
2612,766195098,1
2613,766195099,1
2614,766195100,1
2615,766195101,0
2616,766195102,1
2617,766195103,0
2618,766195104,1
2619,766195105,0
2620,766195106,1
2621,766195107,2
2622,766195108,1
2623,766195109,1
2624,766195110,1
2625,766195111,1
2626,766195112,1
2627,766195113,1
2628,766195114,1
2629,766195115,1
2630,766195116,1
2631,766195117,1
2632,766195118,2
2633,766195119,1
2634,766195120,2
2635,766195121,2
2636,766195122,1
2637,766195123,1
2638,766195124,1
2639,766195125,2
2640,766195126,1
2641,766195127,1
2642,766195128,1
2643,766195129,2
2644,766195130,1
2645,766195131,1
2646,766195132,1
2647,766195133,1
2648,766195134,1
2649,766195135,1
2650,766195136,1
2651,766195137,1
2652,766195138,0
2653,766195139,1
2654,766195140,2
2655,766195141,1
2656,766195142,0
2657,766195143,1
2658,766195144,2
2659,766195145,1
2660,766195146,1
2661,766195147,2
2662,766195148,1
2663,766195149,1
2664,766195150,2
2665,766195151,1
2666,766195152,1
2667,766195153,0
2668,766195154,1
2669,766195155,1
2670,766195156,1
2671,766195157,1
2672,766195158,1
2673,766195159,0
2674,766195160,1
2675,766195161,1
2676,766195162,1
2677,766195163,1
2678,766195164,1
2679,766195165,1
2680,766195166,1
2681,766195167,1
2682,766195168,0
2683,766195169,1
2684,766195170,1
2685,766195171,1
2686,766195172,1
2687,766195173,1
2688,766195174,1
2689,766195175,2
2690,766195176,2
2691,766195177,1
2692,766195178,1
2693,766195179,1
2694,766195180,0
2695,766195181,1
2696,766195182,2
2697,766195183,2
2698,766195184,1
2699,766195185,1
2700,766195186,1
2701,766195187,1
2702,766195188,1
2703,766195189,0
2704,766195190,1
2705,766195191,1
2706,766195192,1
2707,766195193,2
2708,766195194,0
2709,766195195,1
2710,766195196,1
2711,766195197,0
2712,766195198,1
2713,766195199,1
2714,766195200,2
2715,766195201,1
2716,766195202,1
2717,766195203,1
2718,766195204,1
2719,766195205,1
2720,766195206,0
2721,766195207,1
2722,766195208,1
2723,766195209,1
2724,766195210,1
2725,766195211,1
2726,766195212,1
2727,766195213,1
2728,766195214,2
2729,766195215,1
2730,766195216,1
2731,766195217,1
2732,766195218,1
2733,766195219,1
2734,766195220,2
2735,766195221,1
2736,766195222,0
2737,766195223,1
2738,766195224,1
2739,766195225,1
2740,766195226,1
2741,766195227,1
2742,766195228,2
2743,766195229,1
2744,766195230,2
2745,766195231,1
2746,766195232,2
2747,766195233,1
2748,766195234,1
2749,766195235,2
2750,766195236,1
2751,766195237,1
2752,766195238,1
2753,766195239,1
2754,766195240,1
2755,766195241,1
2756,766195242,1
2757,766195243,1
2758,766195244,1
2759,766195245,1
2760,766195246,2
2761,766195247,1
2762,766195248,1
2763,766195249,1
2764,766195250,1
2765,766195251,1
2766,766195252,1
2767,766195253,1
2768,766195254,1
2769,766195255,1
2770,766195256,1
2771,766195257,1
2772,766195258,1
2773,766195259,1
2774,766195260,1
2775,766195261,0
2776,766195262,2
2777,766195263,0
2778,766195264,2
2779,766195265,1
2780,766195266,1
2781,766195267,1
2782,766195268,1
2783,766195269,2
2784,766195270,2
2785,766195271,2
2786,766195272,1
2787,766195273,1
2788,766195274,1
2789,766195275,1
2790,766195276,0
2791,766195277,0
2792,766195278,0
2793,766195279,1
2794,766195280,1
2795,766195281,1
2796,766195282,1
2797,766195283,1
2798,766195284,1
2799,766195285,1
2800,766195286,1
2801,766195287,2
2802,766195288,1
2803,766195289,1
2804,766195290,1
2805,766195291,2
2806,766195292,1
2807,766195293,1
2808,766195294,1
2809,766195295,1
2810,766195296,1
2811,766195297,1
2812,766195298,1
2813,766195299,2
2814,766195300,1
2815,766195301,1
2816,766195302,1
2817,766195303,2
2818,766195304,2
2819,766195305,2
2820,766195306,1
2821,766195307,2
2822,766195308,1
2823,766195309,0
2824,766195310,2
2825,766195311,2
2826,766195312,1
2827,766195313,2
2828,766195314,1
2829,766195315,2
2830,766195316,2
2831,766195317,1
2832,766195318,2
2833,766195319,1
2834,766195320,2
2835,766195321,1
2836,766195322,0
2837,766195323,2
2838,766195324,1
2839,766195325,2
2840,766195326,2
2841,766195327,1
2842,766195328,1
2843,766195329,1
2844,766195330,2
2845,766195331,1
2846,766195332,2
2847,766195333,2
2848,766195334,2
2849,766195335,0
2850,766195336,1
2851,766195337,1
2852,766195338,2
2853,766195339,2
2854,766195340,1
2855,766195341,2
2856,766195342,1
2857,766195343,2
2858,766195344,1
2859,766195345,1
2860,766195346,1
2861,766195347,2
2862,766195348,1
2863,766195349,1
2864,766195350,2
2865,766195351,1
2866,766195352,1
2867,766195353,2
2868,766195354,1
2869,766195355,1
2870,766195356,0
2871,766195357,1
2872,766195358,1
2873,766195359,0
2874,766195360,0
2875,766195361,1
2876,766195362,1
2877,766195363,1
2878,766195364,1
2879,766195365,1
2880,766195366,1
2881,766195367,0
2882,766195368,1
2883,766195369,2
2884,766195370,1
2885,766195371,1
2886,766195372,1
2887,766195373,2
2888,766195374,2
2889,766195375,2
2890,766195376,0
2891,766195377,1
2892,766195378,2
2893,766195379,0
2894,766195380,1
2895,766195381,1
2896,766195382,1
2897,766195383,1
2898,766195384,2
2899,766195385,1
2900,766195386,1
2901,766195387,1
2902,766195388,1
2903,766195389,1
2904,766195390,0
2905,766195391,2
2906,766195392,1
2907,766195393,2
2908,766195394,1
2909,766195395,1
2910,766195396,1
2911,766195397,1
2912,766195398,2
2913,766195399,2
2914,766195400,0
2915,766195401,2
2916,766195402,1
2917,766195403,1
2918,766195404,1
2919,766195405,1
2920,766195406,1
2921,766195407,1
2922,766195408,1
2923,766195409,2
2924,766195410,1
2925,766195411,1
2926,766195412,1
2927,766195413,2
2928,766195414,1
2929,766195415,1
2930,766195416,1
2931,766195417,1
2932,766195418,1
2933,766195419,1
2934,766195420,1
2935,766195421,1
2936,766195422,2
2937,766195423,2
2938,766195424,1
2939,766195425,1
2940,766195426,1
2941,766195427,2
2942,766195428,1
2943,766195429,2
2944,766195430,1
2945,766195431,1
2946,766195432,2
2947,766195433,1
2948,766195434,1
2949,766195435,1
2950,766195436,1
2951,766195437,1
2952,766195438,1
2953,766195439,1
2954,766195440,1
2955,766195441,0
2956,766195442,1
2957,766195443,1
2958,766195444,1
2959,766195445,2
2960,766195446,0
2961,766195447,2
2962,766195448,0
2963,766195449,1
2964,766195450,1
2965,766195451,1
2966,766195452,1
2967,766195453,1
2968,766195454,0
2969,766195455,0
2970,766195456,1
2971,766195457,1
2972,766195458,2
2973,766195459,1
2974,766195460,0
2975,766195461,0
2976,766195462,0
2977,766195463,1
2978,766195464,2
2979,766195465,1
2980,766195466,2
2981,766195467,1
2982,766195468,1
2983,766195469,1
2984,766195470,1
2985,766195471,2
2986,766195472,1
2987,766195473,1
2988,766195474,1
2989,766195475,1
2990,766195476,0
2991,766195477,2
2992,766195478,0
2993,766195479,0
2994,766195480,1
2995,766195481,0
2996,766195482,1
2997,766195483,1
2998,766195484,2
2999,766195485,0
3000,766195486,0
3001,766195487,2
3002,766195488,1
3003,766195489,2
3004,766195490,2
3005,766195491,1
3006,766195492,2
3007,766195493,1
3008,766195494,1
3009,766195495,2
3010,766195496,1
3011,766195497,2
3012,766195498,2
3013,766195499,1
3014,766195500,2
3015,766195501,1
3016,766195502,1
3017,766195503,1
3018,766195504,1
3019,766195505,1
3020,766195506,1
3021,766195507,2
3022,766195508,1
3023,766195509,1
3024,766195510,1
3025,766195511,1
3026,766195512,1
3027,766195513,1
3028,766195514,2
3029,766195515,1
3030,766195516,1
3031,766195517,1
3032,766195518,1
3033,766195519,2
3034,766195520,1
3035,766195521,1
3036,766195522,1
3037,766195523,1
3038,766195524,1
3039,766195525,1
3040,766195526,0
3041,766195527,1
3042,766195528,2
3043,766195529,1
3044,766195530,1
3045,766195531,1
3046,766195532,1
3047,766195533,2
3048,766195534,1
3049,766195535,0
3050,766195536,1
3051,766195537,1
3052,766195538,1
3053,766195539,2
3054,766195540,1
3055,766195541,0
3056,766195542,1
3057,766195543,2
3058,766195544,1
3059,766195545,1
3060,766195546,2
3061,766195547,1
3062,766195548,2
3063,766195549,2
3064,766195550,1
3065,766195551,2
3066,766195552,2
3067,766195553,1
3068,766195554,2
3069,766195555,1
3070,766195556,1
3071,766195557,1
3072,766195558,1
3073,766195559,2
3074,766195560,1
3075,766195561,1
3076,766195562,2
3077,766195563,1
3078,766195564,1
3079,766195565,1
3080,766195566,1
3081,766195567,0
3082,766195568,1
3083,766195569,1
3084,766195570,1
3085,766195571,1
3086,766195572,1
3087,766195573,1
3088,766195574,1
3089,766195575,1
3090,766195576,1
3091,766195577,1
3092,766195578,2
3093,766195579,1
3094,766195580,1
3095,766195581,1
3096,766195582,2
3097,766195583,1
3098,766195584,1
3099,766195585,1
3100,766195586,1
3101,766195587,1
3102,766195588,1
3103,766195589,1
3104,766195590,1
3105,766195591,1
3106,766195592,1
3107,766195593,0
3108,766195594,2
3109,766195595,1
3110,766195596,1
3111,766195597,2
3112,766195598,1
3113,766195599,2
3114,766195600,1
3115,766195601,1
3116,766195602,2
3117,766195603,1
3118,766195604,1
3119,766195605,2
3120,766195606,1
3121,766195607,1
3122,766195608,1
3123,766195609,1
3124,766195610,1
3125,766195611,1
3126,766195612,1
3127,766195613,0
3128,766195614,0
3129,766195615,2
3130,766195616,1
3131,766195617,1
3132,766195618,1
3133,766195619,1
3134,766195620,1
3135,766195621,1
3136,766195622,2
3137,766195623,1
3138,766195624,1
3139,766195625,2
3140,766195626,1
3141,766195627,1
3142,766195628,1
3143,766195629,1
3144,766195630,1
3145,766195631,1
3146,766195632,1
3147,766195633,1
3148,766195634,0
3149,766195635,1
3150,766195636,2
3151,766195637,0
3152,766195638,2
3153,766195639,1
3154,766195640,1
3155,766195641,1
3156,766195642,1
3157,766195643,1
3158,766195644,1
3159,766195645,1
3160,766195646,2
3161,766195647,2
3162,766195648,1
3163,766195649,1
3164,766195650,0
3165,766195651,1
3166,766195652,1
3167,766195653,1
3168,766195654,1
3169,766195655,1
3170,766195656,1
3171,766195657,0
3172,766195658,1
3173,766195659,2
3174,766195660,1
3175,766195661,1
3176,766195662,1
3177,766195663,1
3178,766195664,1
3179,766195665,2
3180,766195666,1
3181,766195667,2
3182,766195668,2
3183,766195669,0
3184,766195670,1
3185,766195671,1
3186,766195672,1
3187,766195673,2
3188,766195674,2
3189,766195675,1
3190,766195676,0
3191,766195677,1
3192,766195678,1
3193,766195679,1
3194,766195680,2
3195,766195681,1
3196,766195682,1
3197,766195683,1
3198,766195684,2
3199,766195685,1
3200,766195686,1
3201,766195687,1
3202,766195688,1
3203,766195689,2
3204,766195690,2
3205,766195691,1
3206,766195692,0
3207,766195693,1
3208,766195694,1
3209,766195695,1
3210,766195696,0
3211,766195697,2
3212,766195698,1
3213,766195699,1
3214,766195700,1
3215,766195701,1
3216,766195702,0
