,ID,Cluster
1661,766194146,2
1662,766194147,4
1663,766194148,4
1664,766194149,2
1665,766194150,3
1666,766194151,1
1667,766194152,1
1668,766194153,4
1669,766194154,3
1670,766194155,4
1671,766194156,3
1672,766194157,4
1673,766194158,3
1674,766194159,2
1675,766194160,4
1676,766194161,2
1677,766194162,4
1678,766194163,3
1679,766194164,1
1680,766194165,2
1681,766194166,0
1682,766194167,1
1683,766194168,0
1684,766194169,3
1685,766194170,0
1686,766194171,3
1687,766194172,2
1688,766194173,1
1689,766194174,2
1690,766194175,4
1691,766194176,3
1692,766194177,4
1693,766194178,4
1694,766194179,4
1695,766194180,4
1696,766194181,0
1697,766194182,1
1698,766194183,4
1699,766194184,4
1700,766194185,3
1701,766194186,3
1702,766194187,4
1703,766194188,3
1704,766194189,1
1705,766194190,3
1706,766194191,3
1707,766194192,4
1708,766194193,4
1709,766194194,4
1710,766194195,4
1711,766194196,3
1712,766194197,1
1713,766194198,3
1714,766194199,3
1715,766194200,2
1716,766194201,0
1717,766194202,3
1718,766194203,1
1719,766194204,0
1720,766194205,3
1721,766194206,4
1722,766194207,0
1723,766194208,3
1724,766194209,4
1725,766194210,4
1726,766194211,3
1727,766194212,1
1728,766194213,0
1729,766194214,3
1730,766194215,1
1731,766194216,4
1732,766194217,4
1733,766194218,4
1734,766194219,4
1735,766194220,2
1736,766194221,3
1737,766194222,4
1738,766194223,1
1739,766194224,3
1740,766194225,4
1741,766194226,2
1742,766194227,3
1743,766194228,1
1744,766194229,2
1745,766194230,3
1746,766194231,1
1747,766194232,3
1748,766194233,4
1749,766194234,4
1750,766194235,4
1751,766194236,3
1752,766194237,3
1753,766194238,2
1754,766194239,3
1755,766194240,4
1756,766194241,0
1757,766194242,2
1758,766194243,4
1759,766194244,1
1760,766194245,3
1761,766194246,0
1762,766194247,1
1763,766194248,4
1764,766194249,0
1765,766194250,2
1766,766194251,2
1767,766194252,4
1768,766194253,2
1769,766194254,3
1770,766194255,4
1771,766194256,4
1772,766194257,4
1773,766194258,2
1774,766194259,2
1775,766194260,4
1776,766194261,4
1777,766194262,3
1778,766194263,4
1779,766194264,3
1780,766194265,1
1781,766194266,1
1782,766194267,2
1783,766194268,2
1784,766194269,4
1785,766194270,4
1786,766194271,0
1787,766194272,1
1788,766194273,2
1789,766194274,3
1790,766194275,4
1791,766194276,4
1792,766194277,4
1793,766194278,4
1794,766194279,2
1795,766194280,4
1796,766194281,2
1797,766194282,2
1798,766194283,2
1799,766194284,3
1800,766194285,2
1801,766194286,0
1802,766194287,4
1803,766194288,3
1804,766194289,4
1805,766194290,2
1806,766194291,4
1807,766194292,3
1808,766194293,3
1809,766194294,0
1810,766194295,4
1811,766194296,1
1812,766194297,2
1813,766194298,3
1814,766194299,1
1815,766194300,1
1816,766194301,1
1817,766194302,4
1818,766194303,3
1819,766194304,2
1820,766194305,4
1821,766194306,2
1822,766194307,4
1823,766194308,2
1824,766194309,0
1825,766194310,1
1826,766194311,0
1827,766194312,4
1828,766194313,3
1829,766194314,4
1830,766194315,3
1831,766194316,3
1832,766194317,3
1833,766194318,4
1834,766194319,3
1835,766194320,3
1836,766194321,4
1837,766194322,2
1838,766194323,3
1839,766194324,2
1840,766194325,1
1841,766194326,3
1842,766194327,3
1843,766194328,3
1844,766194329,1
1845,766194330,1
1846,766194331,2
1847,766194332,3
1848,766194333,4
1849,766194334,4
1850,766194335,1
1851,766194336,2
1852,766194337,3
1853,766194338,1
1854,766194339,3
1855,766194340,2
1856,766194341,3
1857,766194342,3
1858,766194343,4
1859,766194344,3
1860,766194345,4
1861,766194346,4
1862,766194347,0
1863,766194348,1
1864,766194349,2
1865,766194350,3
1866,766194351,3
1867,766194352,2
1868,766194353,3
1869,766194354,0
1870,766194355,4
1871,766194356,3
1872,766194357,3
1873,766194358,0
1874,766194359,1
1875,766194360,3
1876,766194361,3
1877,766194362,2
1878,766194363,3
1879,766194364,4
1880,766194365,4
1881,766194366,3
1882,766194367,3
1883,766194368,4
1884,766194369,4
1885,766194370,4
1886,766194371,4
1887,766194372,1
1888,766194373,2
1889,766194374,3
1890,766194375,3
1891,766194376,4
1892,766194377,3
1893,766194378,1
1894,766194379,2
1895,766194380,4
1896,766194381,4
1897,766194382,2
1898,766194383,2
1899,766194384,1
1900,766194386,4
1901,766194387,0
1902,766194388,4
1903,766194389,4
1904,766194390,3
1905,766194391,4
1906,766194392,3
1907,766194393,4
1908,766194394,3
1909,766194395,4
1910,766194396,3
1911,766194397,4
1912,766194398,0
1913,766194399,0
1914,766194400,4
1915,766194401,2
1916,766194402,0
1917,766194403,1
1918,766194404,3
1919,766194405,1
1920,766194406,4
1921,766194407,0
1922,766194408,4
1923,766194409,1
1924,766194410,3
1925,766194411,3
1926,766194412,2
1927,766194413,4
1928,766194414,4
1929,766194415,3
1930,766194416,0
1931,766194417,1
1932,766194418,0
1933,766194419,2
1934,766194420,1
1935,766194421,4
1936,766194422,4
1937,766194423,4
1938,766194424,0
1939,766194425,3
1940,766194426,1
1941,766194427,4
1942,766194428,2
1943,766194429,3
1944,766194430,4
1945,766194431,3
1946,766194432,4
1947,766194433,3
1948,766194434,3
1949,766194435,3
1950,766194436,2
1951,766194437,4
1952,766194438,1
1953,766194439,3
1954,766194440,0
1955,766194441,3
1956,766194442,4
1957,766194443,0
1958,766194444,1
1959,766194445,4
1960,766194446,2
1961,766194447,3
1962,766194448,0
1963,766194449,1
1964,766194450,4
1965,766194451,2
1966,766194452,3
1967,766194453,3
1968,766194454,4
1969,766194455,3
1970,766194456,4
1971,766194457,4
1972,766194458,2
1973,766194459,4
1974,766194460,2
1975,766194461,0
1976,766194462,4
1977,766194463,4
1978,766194464,4
1979,766194465,0
1980,766194466,4
1981,766194467,3
1982,766194468,4
1983,766194469,0
1984,766194470,0
1985,766194471,4
1986,766194472,0
1987,766194473,3
1988,766194474,3
1989,766194475,0
1990,766194476,0
1991,766194477,4
1992,766194478,4
1993,766194479,2
1994,766194480,1
1995,766194481,3
1996,766194482,4
1997,766194483,1
1998,766194484,4
1999,766194485,3
2000,766194486,4
2001,766194487,2
2002,766194488,3
2003,766194489,4
2004,766194490,1
2005,766194491,1
2006,766194492,3
2007,766194493,4
2008,766194494,4
2009,766194495,4
2010,766194496,1
2011,766194497,0
2012,766194498,2
2013,766194499,0
2014,766194500,3
2015,766194501,4
2016,766194502,0
2017,766194503,2
2018,766194504,0
2019,766194505,2
2020,766194506,1
2021,766194507,3
2022,766194508,2
2023,766194509,1
2024,766194510,4
2025,766194511,2
2026,766194512,3
2027,766194513,0
2028,766194514,3
2029,766194515,4
2030,766194516,3
2031,766194517,4
2032,766194518,2
2033,766194519,3
2034,766194520,3
2035,766194521,4
2036,766194522,1
2037,766194523,1
2038,766194524,1
2039,766194525,4
2040,766194526,3
2041,766194527,4
2042,766194528,3
2043,766194529,4
2044,766194530,2
2045,766194531,3
2046,766194532,4
2047,766194533,3
2048,766194534,3
2049,766194535,4
2050,766194536,2
2051,766194537,3
2052,766194538,4
2053,766194539,1
2054,766194540,4
2055,766194541,3
2056,766194542,0
2057,766194543,4
2058,766194544,1
2059,766194545,3
2060,766194546,4
2061,766194547,3
2062,766194548,3
2063,766194549,4
2064,766194550,1
2065,766194551,3
2066,766194552,4
2067,766194553,3
2068,766194554,3
2069,766194555,4
2070,766194556,4
2071,766194557,3
2072,766194558,1
2073,766194559,2
2074,766194560,4
2075,766194561,3
2076,766194562,3
2077,766194563,3
2078,766194564,4
2079,766194565,3
2080,766194566,4
2081,766194567,1
2082,766194568,4
2083,766194569,0
2084,766194570,4
2085,766194571,4
2086,766194572,1
2087,766194573,4
2088,766194574,2
2089,766194575,4
2090,766194576,4
2091,766194577,2
2092,766194578,3
2093,766194579,4
2094,766194580,3
2095,766194581,1
2096,766194582,3
2097,766194583,4
2098,766194584,4
2099,766194585,3
2100,766194586,3
2101,766194587,4
2102,766194588,2
2103,766194589,0
2104,766194590,1
2105,766194591,4
2106,766194592,2
2107,766194593,1
2108,766194594,2
2109,766194595,3
2110,766194596,4
2111,766194597,0
2112,766194598,4
2113,766194599,4
2114,766194600,4
2115,766194601,4
2116,766194602,4
2117,766194603,4
2118,766194604,3
2119,766194605,2
2120,766194606,1
2121,766194607,2
2122,766194608,0
2123,766194609,2
2124,766194610,0
2125,766194611,3
2126,766194612,4
2127,766194613,3
2128,766194614,2
2129,766194615,3
2130,766194616,3
2131,766194617,1
2132,766194618,4
2133,766194619,3
2134,766194620,2
2135,766194621,0
2136,766194622,4
2137,766194623,3
2138,766194624,3
2139,766194625,0
2140,766194626,4
2141,766194627,3
2142,766194628,3
2143,766194629,2
2144,766194630,0
2145,766194631,3
2146,766194632,1
2147,766194633,2
2148,766194634,2
2149,766194635,3
2150,766194636,3
2151,766194637,4
2152,766194638,3
2153,766194639,2
2154,766194640,4
2155,766194641,4
2156,766194642,3
2157,766194643,4
2158,766194644,4
2159,766194645,1
2160,766194646,1
2161,766194647,1
2162,766194648,4
2163,766194649,3
2164,766194650,4
2165,766194651,4
2166,766194652,1
2167,766194653,4
2168,766194654,3
2169,766194655,3
2170,766194656,4
2171,766194657,4
2172,766194658,3
2173,766194659,1
2174,766194660,4
2175,766194661,4
2176,766194662,1
2177,766194663,3
2178,766194664,3
2179,766194665,2
2180,766194666,3
2181,766194667,4
2182,766194668,4
2183,766194669,3
2184,766194670,4
2185,766194671,2
2186,766194672,3
2187,766194673,1
2188,766194674,3
2189,766194675,3
2190,766194676,3
2191,766194677,4
2192,766194678,3
2193,766194679,1
2194,766194680,2
2195,766194681,3
2196,766194682,3
2197,766194683,2
2198,766194684,4
2199,766194685,4
2200,766194686,1
2201,766194687,2
2202,766194688,3
2203,766194689,0
2204,766194690,1
2205,766194691,3
2206,766194692,3
2207,766194693,3
2208,766194694,2
2209,766194695,1
2210,766194696,4
2211,766194697,3
2212,766194698,3
2213,766194699,0
2214,766194700,4
2215,766194701,1
2216,766194702,0
2217,766194703,3
2218,766194704,4
2219,766194705,3
2220,766194706,1
2221,766194707,0
2222,766194708,0
2223,766194709,1
2224,766194710,4
2225,766194711,4
2226,766194712,1
2227,766194713,2
2228,766194714,3
2229,766194715,4
2230,766194716,0
2231,766194717,4
2232,766194718,4
2233,766194719,4
2234,766194720,2
2235,766194721,2
2236,766194722,3
2237,766194723,1
2238,766194724,3
2239,766194725,3
2240,766194726,2
2241,766194727,4
2242,766194728,3
2243,766194729,0
2244,766194730,2
2245,766194731,4
2246,766194732,3
2247,766194733,1
2248,766194734,3
2249,766194735,2
2250,766194736,4
2251,766194737,4
2252,766194738,4
2253,766194739,1
2254,766194740,4
2255,766194741,0
2256,766194742,4
2257,766194743,4
2258,766194744,1
2259,766194745,0
2260,766194746,3
2261,766194747,1
2262,766194748,4
2263,766194749,4
2264,766194750,2
2265,766194751,2
2266,766194752,4
2267,766194753,1
2268,766194754,0
2269,766194755,4
2270,766194756,4
2271,766194757,4
2272,766194758,2
2273,766194759,3
2274,766194760,3
2275,766194761,4
2276,766194762,1
2277,766194763,4
2278,766194764,3
2279,766194765,3
2280,766194766,4
2281,766194767,4
2282,766194768,3
2283,766194769,3
2284,766194770,3
2285,766194771,1
2286,766194772,4
2287,766194773,3
2288,766194774,4
2289,766194775,1
2290,766194776,3
2291,766194777,4
2292,766194778,4
2293,766194779,1
2294,766194780,3
2295,766194781,3
2296,766194782,2
2297,766194783,3
2298,766194784,3
2299,766194785,4
2300,766194786,3
2301,766194787,2
2302,766194788,1
2303,766194789,2
2304,766194790,0
2305,766194791,4
2306,766194792,4
2307,766194793,1
2308,766194794,2
2309,766194795,1
2310,766194796,2
2311,766194797,0
2312,766194798,2
2313,766194799,3
2314,766194800,2
2315,766194801,2
2316,766194802,3
2317,766194803,4
2318,766194804,4
2319,766194805,2
2320,766194806,2
2321,766194807,3
2322,766194808,2
2323,766194809,3
2324,766194810,1
2325,766194811,1
2326,766194812,1
2327,766194813,3
2328,766194814,2
2329,766194815,2
2330,766194816,0
2331,766194817,0
2332,766194818,3
2333,766194819,0
2334,766194820,3
2335,766194821,2
2336,766194822,3
2337,766194823,3
2338,766194824,0
2339,766194825,4
2340,766194826,1
2341,766194827,4
2342,766194828,3
2343,766194829,1
2344,766194830,3
2345,766194831,4
2346,766194832,2
2347,766194833,4
2348,766194834,3
2349,766194835,0
2350,766194836,2
2351,766194837,1
2352,766194838,1
2353,766194839,3
2354,766194840,4
2355,766194841,4
2356,766194842,3
2357,766194843,4
2358,766194844,2
2359,766194845,0
2360,766194846,4
2361,766194847,1
2362,766194848,4
2363,766194849,4
2364,766194850,0
2365,766194851,3
2366,766194852,0
2367,766194853,2
2368,766194854,4
2369,766194855,0
2370,766194856,4
2371,766194857,4
2372,766194858,1
2373,766194859,2
2374,766194860,4
2375,766194861,2
2376,766194862,1
2377,766194863,2
2378,766194864,4
2379,766194865,4
2380,766194866,1
2381,766194867,2
2382,766194868,4
2383,766194869,1
2384,766194870,0
2385,766194871,3
2386,766194872,3
2387,766194873,2
2388,766194874,0
2389,766194875,2
2390,766194876,3
2391,766194877,0
2392,766194878,1
2393,766194879,2
2394,766194880,0
2395,766194881,3
2396,766194882,2
2397,766194883,3
2398,766194884,3
2399,766194885,2
2400,766194886,3
2401,766194887,4
2402,766194888,0
2403,766194889,2
2404,766194890,2
2405,766194891,0
2406,766194892,3
2407,766194893,2
2408,766194894,2
2409,766194895,3
2410,766194896,4
2411,766194897,4
2412,766194898,4
2413,766194899,1
2414,766194900,4
2415,766194901,4
2416,766194902,4
2417,766194903,2
2418,766194904,1
2419,766194905,0
2420,766194906,4
2421,766194907,1
2422,766194908,3
2423,766194909,4
2424,766194910,2
2425,766194911,2
2426,766194912,3
2427,766194913,2
2428,766194914,4
2429,766194915,0
2430,766194916,2
2431,766194917,3
2432,766194918,1
2433,766194919,4
2434,766194920,2
2435,766194921,3
2436,766194922,4
2437,766194923,2
2438,766194924,1
2439,766194925,1
2440,766194926,0
2441,766194927,4
2442,766194928,3
2443,766194929,2
2444,766194930,4
2445,766194931,3
2446,766194932,4
2447,766194933,3
2448,766194934,3
2449,766194935,1
2450,766194936,4
2451,766194937,3
2452,766194938,3
2453,766194939,4
2454,766194940,3
2455,766194941,4
2456,766194942,2
2457,766194943,0
2458,766194944,4
2459,766194945,2
2460,766194946,3
2461,766194947,4
2462,766194948,0
2463,766194949,0
2464,766194950,4
2465,766194951,1
2466,766194952,4
2467,766194953,4
2468,766194954,2
2469,766194955,0
2470,766194956,4
2471,766194957,4
2472,766194958,1
2473,766194959,4
2474,766194960,4
2475,766194961,0
2476,766194962,0
2477,766194963,4
2478,766194964,1
2479,766194965,3
2480,766194966,4
2481,766194967,4
2482,766194968,2
2483,766194969,4
2484,766194970,4
2485,766194971,1
2486,766194972,4
2487,766194973,4
2488,766194974,3
2489,766194975,3
2490,766194976,3
2491,766194977,4
2492,766194978,3
2493,766194979,3
2494,766194980,3
2495,766194981,3
2496,766194982,1
2497,766194983,4
2498,766194984,1
2499,766194985,0
2500,766194986,3
2501,766194987,2
2502,766194988,4
2503,766194989,1
2504,766194990,0
2505,766194991,0
2506,766194992,3
2507,766194993,0
2508,766194994,3
2509,766194995,0
2510,766194996,3
2511,766194997,3
2512,766194998,3
2513,766194999,0
2514,766195000,0
2515,766195001,3
2516,766195002,0
2517,766195003,1
2518,766195004,1
2519,766195005,3
2520,766195006,1
2521,766195007,4
2522,766195008,2
2523,766195009,0
2524,766195010,0
2525,766195011,0
2526,766195012,2
2527,766195013,2
2528,766195014,2
2529,766195015,2
2530,766195016,3
2531,766195017,3
2532,766195018,2
2533,766195019,0
2534,766195020,0
2535,766195021,0
2536,766195022,1
2537,766195023,0
2538,766195024,1
2539,766195025,0
2540,766195026,3
2541,766195027,0
2542,766195028,0
2543,766195029,0
2544,766195030,1
2545,766195031,3
2546,766195032,3
2547,766195033,0
2548,766195034,1
2549,766195035,4
2550,766195036,0
2551,766195037,0
2552,766195038,2
2553,766195039,2
2554,766195040,3
2555,766195041,2
2556,766195042,3
2557,766195043,4
2558,766195044,0
2559,766195045,0
2560,766195046,1
2561,766195047,1
2562,766195048,3
2563,766195049,0
2564,766195050,0
2565,766195051,0
2566,766195052,4
2567,766195053,2
2568,766195054,0
2569,766195055,2
2570,766195056,4
2571,766195057,2
2572,766195058,3
2573,766195059,3
2574,766195060,0
2575,766195061,0
2576,766195062,3
2577,766195063,2
2578,766195064,0
2579,766195065,1
2580,766195066,3
2581,766195067,4
2582,766195068,2
2583,766195069,2
2584,766195070,0
2585,766195071,2
2586,766195072,3
2587,766195073,0
2588,766195074,0
2589,766195075,0
2590,766195076,2
2591,766195077,1
2592,766195078,3
2593,766195079,3
2594,766195080,2
2595,766195081,0
2596,766195082,3
2597,766195083,0
2598,766195084,3
2599,766195085,0
2600,766195086,0
2601,766195087,1
2602,766195088,0
2603,766195089,1
2604,766195090,0
2605,766195091,0
2606,766195092,0
2607,766195093,0
2608,766195094,4
2609,766195095,2
2610,766195096,4
2611,766195097,0
2612,766195098,1
2613,766195099,1
2614,766195100,2
2615,766195101,0
2616,766195102,2
2617,766195103,0
2618,766195104,1
2619,766195105,0
2620,766195106,4
2621,766195107,4
2622,766195108,2
2623,766195109,0
2624,766195110,3
2625,766195111,4
2626,766195112,1
2627,766195113,0
2628,766195114,2
2629,766195115,2
2630,766195116,4
2631,766195117,1
2632,766195118,2
2633,766195119,3
2634,766195120,4
2635,766195121,0
2636,766195122,0
2637,766195123,1
2638,766195124,2
2639,766195125,4
2640,766195126,4
2641,766195127,3
2642,766195128,3
2643,766195129,2
2644,766195130,2
2645,766195131,1
2646,766195132,3
2647,766195133,3
2648,766195134,2
2649,766195135,2
2650,766195136,0
2651,766195137,2
2652,766195138,0
2653,766195139,1
2654,766195140,2
2655,766195141,4
2656,766195142,0
2657,766195143,2
2658,766195144,2
2659,766195145,2
2660,766195146,3
2661,766195147,0
2662,766195148,3
2663,766195149,3
2664,766195150,1
2665,766195151,0
2666,766195152,1
2667,766195153,0
2668,766195154,0
2669,766195155,0
2670,766195156,0
2671,766195157,0
2672,766195158,0
2673,766195159,0
2674,766195160,4
2675,766195161,0
2676,766195162,1
2677,766195163,0
2678,766195164,3
2679,766195165,2
2680,766195166,4
2681,766195167,0
2682,766195168,0
2683,766195169,3
2684,766195170,3
2685,766195171,0
2686,766195172,4
2687,766195173,1
2688,766195174,3
2689,766195175,4
2690,766195176,4
2691,766195177,4
2692,766195178,1
2693,766195179,3
2694,766195180,4
2695,766195181,2
2696,766195182,2
2697,766195183,4
2698,766195184,3
2699,766195185,2
2700,766195186,3
2701,766195187,1
2702,766195188,4
2703,766195189,0
2704,766195190,4
2705,766195191,2
2706,766195192,2
2707,766195193,4
2708,766195194,0
2709,766195195,0
2710,766195196,1
2711,766195197,1
2712,766195198,3
2713,766195199,3
2714,766195200,4
2715,766195201,0
2716,766195202,4
2717,766195203,3
2718,766195204,1
2719,766195205,0
2720,766195206,1
2721,766195207,2
2722,766195208,1
2723,766195209,3
2724,766195210,2
2725,766195211,1
2726,766195212,1
2727,766195213,1
2728,766195214,3
2729,766195215,0
2730,766195216,3
2731,766195217,2
2732,766195218,0
2733,766195219,2
2734,766195220,4
2735,766195221,1
2736,766195222,1
2737,766195223,1
2738,766195224,0
2739,766195225,4
2740,766195226,4
2741,766195227,0
2742,766195228,2
2743,766195229,0
2744,766195230,0
2745,766195231,1
2746,766195232,4
2747,766195233,2
2748,766195234,2
2749,766195235,3
2750,766195236,0
2751,766195237,1
2752,766195238,2
2753,766195239,0
2754,766195240,1
2755,766195241,0
2756,766195242,3
2757,766195243,1
2758,766195244,2
2759,766195245,1
2760,766195246,2
2761,766195247,1
2762,766195248,1
2763,766195249,2
2764,766195250,1
2765,766195251,0
2766,766195252,0
2767,766195253,2
2768,766195254,0
2769,766195255,0
2770,766195256,3
2771,766195257,3
2772,766195258,4
2773,766195259,1
2774,766195260,1
2775,766195261,0
2776,766195262,0
2777,766195263,4
2778,766195264,0
2779,766195265,2
2780,766195266,3
2781,766195267,1
2782,766195268,2
2783,766195269,2
2784,766195270,4
2785,766195271,0
2786,766195272,3
2787,766195273,1
2788,766195274,2
2789,766195275,1
2790,766195276,0
2791,766195277,0
2792,766195278,0
2793,766195279,0
2794,766195280,2
2795,766195281,2
2796,766195282,3
2797,766195283,2
2798,766195284,3
2799,766195285,3
2800,766195286,2
2801,766195287,3
2802,766195288,1
2803,766195289,4
2804,766195290,0
2805,766195291,4
2806,766195292,3
2807,766195293,0
2808,766195294,3
2809,766195295,0
2810,766195296,1
2811,766195297,2
2812,766195298,3
2813,766195299,4
2814,766195300,3
2815,766195301,1
2816,766195302,0
2817,766195303,0
2818,766195304,1
2819,766195305,4
2820,766195306,3
2821,766195307,1
2822,766195308,1
2823,766195309,0
2824,766195310,0
2825,766195311,3
2826,766195312,0
2827,766195313,4
2828,766195314,3
2829,766195315,4
2830,766195316,3
2831,766195317,3
2832,766195318,0
2833,766195319,3
2834,766195320,4
2835,766195321,3
2836,766195322,0
2837,766195323,0
2838,766195324,2
2839,766195325,4
2840,766195326,2
2841,766195327,3
2842,766195328,3
2843,766195329,0
2844,766195330,4
2845,766195331,1
2846,766195332,4
2847,766195333,4
2848,766195334,4
2849,766195335,0
2850,766195336,3
2851,766195337,1
2852,766195338,4
2853,766195339,2
2854,766195340,3
2855,766195341,0
2856,766195342,2
2857,766195343,2
2858,766195344,1
2859,766195345,0
2860,766195346,1
2861,766195347,2
2862,766195348,2
2863,766195349,4
2864,766195350,4
2865,766195351,4
2866,766195352,1
2867,766195353,1
2868,766195354,1
2869,766195355,3
2870,766195356,1
2871,766195357,1
2872,766195358,3
2873,766195359,0
2874,766195360,0
2875,766195361,1
2876,766195362,1
2877,766195363,3
2878,766195364,2
2879,766195365,1
2880,766195366,1
2881,766195367,0
2882,766195368,3
2883,766195369,4
2884,766195370,1
2885,766195371,4
2886,766195372,1
2887,766195373,2
2888,766195374,2
2889,766195375,4
2890,766195376,0
2891,766195377,2
2892,766195378,0
2893,766195379,0
2894,766195380,3
2895,766195381,2
2896,766195382,3
2897,766195383,0
2898,766195384,4
2899,766195385,1
2900,766195386,0
2901,766195387,0
2902,766195388,3
2903,766195389,1
2904,766195390,0
2905,766195391,4
2906,766195392,1
2907,766195393,4
2908,766195394,2
2909,766195395,2
2910,766195396,2
2911,766195397,1
2912,766195398,4
2913,766195399,4
2914,766195400,4
2915,766195401,2
2916,766195402,3
2917,766195403,2
2918,766195404,4
2919,766195405,2
2920,766195406,2
2921,766195407,1
2922,766195408,2
2923,766195409,2
2924,766195410,1
2925,766195411,1
2926,766195412,2
2927,766195413,2
2928,766195414,0
2929,766195415,2
2930,766195416,4
2931,766195417,0
2932,766195418,3
2933,766195419,1
2934,766195420,0
2935,766195421,4
2936,766195422,4
2937,766195423,4
2938,766195424,1
2939,766195425,2
2940,766195426,0
2941,766195427,2
2942,766195428,4
2943,766195429,1
2944,766195430,3
2945,766195431,3
2946,766195432,1
2947,766195433,0
2948,766195434,1
2949,766195435,3
2950,766195436,1
2951,766195437,4
2952,766195438,1
2953,766195439,2
2954,766195440,1
2955,766195441,1
2956,766195442,3
2957,766195443,1
2958,766195444,0
2959,766195445,0
2960,766195446,1
2961,766195447,0
2962,766195448,1
2963,766195449,0
2964,766195450,1
2965,766195451,2
2966,766195452,2
2967,766195453,1
2968,766195454,1
2969,766195455,0
2970,766195456,1
2971,766195457,0
2972,766195458,4
2973,766195459,2
2974,766195460,1
2975,766195461,1
2976,766195462,0
2977,766195463,0
2978,766195464,4
2979,766195465,2
2980,766195466,4
2981,766195467,3
2982,766195468,2
2983,766195469,1
2984,766195470,2
2985,766195471,0
2986,766195472,2
2987,766195473,1
2988,766195474,3
2989,766195475,2
2990,766195476,0
2991,766195477,4
2992,766195478,4
2993,766195479,3
2994,766195480,3
2995,766195481,4
2996,766195482,4
2997,766195483,2
2998,766195484,4
2999,766195485,1
3000,766195486,1
3001,766195487,4
3002,766195488,0
3003,766195489,3
3004,766195490,4
3005,766195491,2
3006,766195492,0
3007,766195493,2
3008,766195494,2
3009,766195495,4
3010,766195496,3
3011,766195497,4
3012,766195498,2
3013,766195499,3
3014,766195500,3
3015,766195501,1
3016,766195502,3
3017,766195503,1
3018,766195504,0
3019,766195505,1
3020,766195506,1
3021,766195507,3
3022,766195508,2
3023,766195509,3
3024,766195510,3
3025,766195511,3
3026,766195512,2
3027,766195513,3
3028,766195514,3
3029,766195515,2
3030,766195516,1
3031,766195517,1
3032,766195518,0
3033,766195519,2
3034,766195520,2
3035,766195521,1
3036,766195522,0
3037,766195523,1
3038,766195524,0
3039,766195525,2
3040,766195526,0
3041,766195527,1
3042,766195528,4
3043,766195529,2
3044,766195530,1
3045,766195531,2
3046,766195532,3
3047,766195533,4
3048,766195534,0
3049,766195535,0
3050,766195536,2
3051,766195537,2
3052,766195538,0
3053,766195539,0
3054,766195540,0
3055,766195541,0
3056,766195542,2
3057,766195543,4
3058,766195544,0
3059,766195545,1
3060,766195546,2
3061,766195547,3
3062,766195548,3
3063,766195549,3
3064,766195550,4
3065,766195551,1
3066,766195552,3
3067,766195553,2
3068,766195554,1
3069,766195555,0
3070,766195556,3
3071,766195557,4
3072,766195558,3
3073,766195559,3
3074,766195560,2
3075,766195561,1
3076,766195562,4
3077,766195563,2
3078,766195564,4
3079,766195565,3
3080,766195566,0
3081,766195567,0
3082,766195568,3
3083,766195569,1
3084,766195570,3
3085,766195571,2
3086,766195572,2
3087,766195573,3
3088,766195574,1
3089,766195575,4
3090,766195576,1
3091,766195577,1
3092,766195578,1
3093,766195579,1
3094,766195580,1
3095,766195581,3
3096,766195582,3
3097,766195583,2
3098,766195584,4
3099,766195585,2
3100,766195586,4
3101,766195587,0
3102,766195588,1
3103,766195589,4
3104,766195590,3
3105,766195591,3
3106,766195592,1
3107,766195593,0
3108,766195594,2
3109,766195595,3
3110,766195596,2
3111,766195597,4
3112,766195598,1
3113,766195599,4
3114,766195600,0
3115,766195601,3
3116,766195602,4
3117,766195603,1
3118,766195604,3
3119,766195605,4
3120,766195606,1
3121,766195607,0
3122,766195608,1
3123,766195609,1
3124,766195610,3
3125,766195611,2
3126,766195612,2
3127,766195613,0
3128,766195614,4
3129,766195615,2
3130,766195616,2
3131,766195617,2
3132,766195618,2
3133,766195619,0
3134,766195620,3
3135,766195621,1
3136,766195622,3
3137,766195623,2
3138,766195624,1
3139,766195625,4
3140,766195626,3
3141,766195627,0
3142,766195628,0
3143,766195629,2
3144,766195630,2
3145,766195631,2
3146,766195632,2
3147,766195633,1
3148,766195634,0
3149,766195635,1
3150,766195636,2
3151,766195637,0
3152,766195638,4
3153,766195639,3
3154,766195640,0
3155,766195641,3
3156,766195642,0
3157,766195643,0
3158,766195644,3
3159,766195645,0
3160,766195646,1
3161,766195647,2
3162,766195648,2
3163,766195649,1
3164,766195650,1
3165,766195651,2
3166,766195652,0
3167,766195653,3
3168,766195654,1
3169,766195655,3
3170,766195656,3
3171,766195657,0
3172,766195658,0
3173,766195659,2
3174,766195660,2
3175,766195661,0
3176,766195662,2
3177,766195663,2
3178,766195664,3
3179,766195665,0
3180,766195666,0
3181,766195667,4
3182,766195668,3
3183,766195669,1
3184,766195670,2
3185,766195671,4
3186,766195672,2
3187,766195673,4
3188,766195674,0
3189,766195675,0
3190,766195676,4
3191,766195677,2
3192,766195678,4
3193,766195679,4
3194,766195680,3
3195,766195681,3
3196,766195682,3
3197,766195683,2
3198,766195684,3
3199,766195685,1
3200,766195686,4
3201,766195687,2
3202,766195688,0
3203,766195689,4
3204,766195690,4
3205,766195691,1
3206,766195692,1
3207,766195693,0
3208,766195694,2
3209,766195695,3
3210,766195696,4
3211,766195697,4
3212,766195698,3
3213,766195699,2
3214,766195700,0
