,ID,Cluster
1591,766194076,1
1592,766194077,1
1593,766194078,1
1594,766194079,1
1595,766194080,0
1596,766194081,1
1597,766194082,3
1598,766194083,0
1599,766194084,1
1600,766194085,3
1601,766194086,1
1602,766194087,1
1603,766194088,3
1604,766194089,3
1605,766194090,3
1606,766194091,3
1607,766194092,3
1608,766194093,3
1609,766194094,3
1610,766194095,3
1611,766194096,0
1612,766194097,3
1613,766194098,3
1614,766194099,3
1615,766194100,0
1616,766194101,3
1617,766194102,3
1618,766194103,1
1619,766194104,3
1620,766194105,1
1621,766194106,3
1622,766194107,1
1623,766194108,1
1624,766194109,3
1625,766194110,3
1626,766194111,3
1627,766194112,3
1628,766194113,3
1629,766194114,1
1630,766194115,3
1631,766194116,0
1632,766194117,3
1633,766194118,3
1634,766194119,3
1635,766194120,3
1636,766194121,1
1637,766194122,3
1638,766194123,1
1639,766194124,3
1640,766194125,3
1641,766194126,3
1642,766194127,1
1643,766194128,1
1644,766194129,1
1645,766194130,3
1646,766194131,3
1647,766194132,3
1648,766194133,0
1649,766194134,3
1650,766194135,3
1651,766194136,3
1652,766194137,3
1653,766194138,0
1654,766194139,1
1655,766194140,1
1656,766194141,3
1657,766194142,3
1658,766194143,3
1659,766194144,1
